Conversation,Original_Label,DeepSeek
"|See? Now, that's why only the little fake men are supposed to do all the kicking.|",Statement Opinion,Statement Opinion
|Who is that?!|,Question,Question
"|Don't worry, I'm brave!|",Statement Opinion,Statement Opinion
|I am brave!|,Statement Opinion,Statement Opinion
|I...I am brave!|,Statement Opinion,Statement Opinion
|No-no-no-no!!|,Others,Disegreement
|Can you tell me who is there please?|,Question,Question
|Hi!|,Greeting,Greeting
|Hi. Do you know what time it is?|,Question,Greeting
|It's candy time! My roommate says that they taste like little drops of heaven.|,Answer,Statement Opinion
|Oh please! Did you hear that? Little drops of heaven.|,Statement Non Opinion,Disegreement
|4:00 A.M.|,Statement Non Opinion,Statement Non Opinion
"|So, can I get some candy?|",Question,Question
"|I am sorry, but some of us have to|",Answer,Apology
"|Umm, listen I am sorry, but I'll put some out first thing in the morning.|",Apology,Apology
"|Well okay, I'll swing by later. Do you live in this building?|",Question,Question
|Um-hmm.|,Answer,Backchannel
|Mm! Seems like I would've remembered you!|,Statement Non Opinion,Acknowledge
|Mm! Night Gar'!|,Greeting,Acknowledge
|Aaron! You gotta let me go. The guy's hammered!|,Statement Non Opinion,Command
"|I'm sorry Joey, as long as he's here and he's conscious we're still shooting.|",Disagreement,Apology
|You wouldn't happen to have a very big fork?|,Statement Opinion,Question
"|So I uh, I just talked to the director. That's it, we're done for the day.|",Statement Non Opinion,Statement Non Opinion
|Well have we finished the scene?|,Question,Question
|Yeah! You...you were wonderful.|,Answer,Agreement
|As were you.|,Statement Opinion,Agreement
"|So I got your car, it's right outside.|",Statement Non Opinion,Answer
"|Oh, thank you. You're welcome.|",Greeting,Acknowledge
|No-no-no! We gotta go! Come on! Here we go.|,Statement Opinion,Command
|Is that my ass?|,Question,Question
|What about these? These look the same?|,Question,Statement Non Opinion
|Definitely!|,Answer,Agreement
|Not as each other!|,Statement Opinion,Statement Non Opinion
"|Oh, then no.|",Agreement,Disegreement
|Hey!|,Greeting,Greeting
|Hi!|,Greeting,Greeting
|You look amazing. I'm the luckiest man in the world.|,Statement Opinion,Statement Opinion
"|Ohh, you're about to get a little luckier.|",Statement Non Opinion,Statement Opinion
|Let me see the earrings.|,Statement Non Opinion,Command
"|Oh, honey, the earrings|",Statement Non Opinion,Statement Opinion
|They look great! Does your boyfriend have the best taste or what?|,Question,Statement Opinion
|My boyfriend really does have good taste!|,Answer,Statement Opinion
|Thanks for picking out the earrings man.|,Statement Non Opinion,Acknowledge
|Mm-Hm|,Others,Backchannel
"|I know that there's no hole there, I just really liked that picture.|",Statement Opinion,Statement Opinion
|Oh my God! Look at this!|,Statement Non Opinion,Statement Opinion
"|Okay, but there|",Statement Non Opinion,Disegreement
|I don't care! The wires have come loose in your head!|,Statement Non Opinion,Disegreement
|I just thought that if I could follow the wire I could find out what it did.|,Statement Opinion,Statement Opinion
|And did you?!|,Question,Disegreement
"|No. It disappears back there behind that baseboard. For a minute there, I thought it went downstairs.|",Answer,Disegreement
|But it didn't. Say hello to Mrs. Chatracus.|,Statement Non Opinion,Command
|Oh my God.|,Others,Statement Opinion
|Hello darling.|,Greeting,Greeting
"|Hello, Mrs. Chatracus.|",Greeting,Greeting
"|Okay, is everybody clear? We're gonna pick it up...and move it. Now all we need is teamwork, okay? We're gonna|",Statement Non Opinion,Command
"|Ross, I really don't think|",Disagreement,Statement Opinion
|Lift!! And slide!|,Statement Non Opinion,Command
"|Okay, here we go.|",Statement Non Opinion,Acknowledge
"|All right everyone, lift! And slide!!|",Command,Command
"|All right Carl, we're next. Now remember, what is not gonna be?|",Statement Non Opinion,Command
|Another|,Others,Statement Non Opinion
|That's right! And what are you not gonna do?|,Question,Agreement
"|Well, I'm not gonna talk because|",Answer,Disegreement
"|I mean, I realize that his feelings may never completely go away, but|",Statement Opinion,Statement Opinion
"|Oh?my Gawd, I-I understand.|",Agreement,Acknowledge
"|I-I am so sorry, I'll go.|",Apology,Apology
"|Good-bye Monica , I wish you a lifetime of happiness with him.|",Greeting,Greeting
"|Chandler, you call me when this goes in the pooper.|",Command,Command
|I found my identical hand twin!|,Statement Non Opinion,Statement Non Opinion
"|Ohh, you are|",Statement Non Opinion,Acknowledge
|No!|,Disagreement,Disegreement
|But she just came up here!|,Statement Non Opinion,Disegreement
|That was Joey!|,Statement Non Opinion,Statement Non Opinion
|I wonder where she is. That is so weird.|,Statement Non Opinion,Statement Opinion
"|Yeah, well, she's probably talking to Richard.|",Statement Non Opinion,Acknowledge
|Would you stop that!|,Statement Non Opinion,Command
|Do you wanna know the first thing she said when she came back from her lunch with Richard?|,Question,Question
|She didn't feel anything for him.|,Answer,Statement Non Opinion
|She loves you!|,Statement Opinion,Statement Opinion
|Really?|,Backchannel,Backchannel
"|Yes! Now, she feels terrible! She really wants to make up! You gotta find her.|",Statement Non Opinion,Agreement
|Okay.|,Agreement,Acknowledge
|Good. I should really start wearing hats!|,Statement Non Opinion,Statement Opinion
"|I mean, why should I let them meet him?|",Question,Question
"|I mean, I bring a guy home, and within five minutes they're all over him.|",Statement Non Opinion,Statement Opinion
"|I mean, they're like- coyotes, picking off the weak members of the herd.|",Statement Opinion,Statement Opinion
|Listen.|,Command,Command
"|As someone who's seen more than her fair share of bad beef, I'll tell you: that is not such a terrible thing.|",Statement Opinion,Statement Opinion
"|I mean, they're your friends, they're just looking out after you.|",Statement Non Opinion,Statement Opinion
"|I know. I just wish that once, I'd bring a guy home that they actually liked.|",Statement Opinion,Statement Opinion
"|Well, you do realise the odds of that happening are a little slimmer if they never get to meet the guy..|",Statement Opinion,Statement Opinion
|No-no-no-no. Hey!|,Greeting,Disegreement
"|Anyway, I should go. Okay, bye.|",Greeting,Acknowledge
|Hey sweetie.|,Greeting,Greeting
"|Hi sweetie. So, what was with all the whispering?|",Question,Greeting
|I can't tell you. It's a secret.|,Answer,Answer
|Secret? Married people aren't supposed to have secrets between one another. We have too much love and respect for one another.|,Statement Opinion,Statement Opinion
|Awww. But still no.|,Disagreement,Disegreement
"|No I'm serious, we should tell each other|",Statement Opinion,Disegreement
"|Really? Okay, so why don't you tell me what happened to Ross Junior year at|",Statement Opinion,Question
"|Oh no-no, I can't do that.|",Disagreement,Disegreement
"|If you tell me, I'll tell you what Phoebe said.|",Statement Non Opinion,Question
|Okay.|,Agreement,Acknowledge
|Okay.|,Agreement,Acknowledge
"|So, Ross and I are going to|",Statement Non Opinion,Statement Non Opinion
|Oh my God. He threw up?|,Question,Acknowledge
"|No, he visited a little town south of throw up. So what was Phoebe's secret?|",Question,Disegreement
"|Oh, Nancy Thompson from Phoebe's old massage place is getting fired.|",Answer,Statement Non Opinion
|That's it?! I gave up my|,Statement Non Opinion,Disegreement
|That's right! You lose sucker!! Please still marry me.|,Statement Opinion,Disegreement
|Oh hey! How was your audition?|,Question,Greeting
"|I'm sorry, do I know you?|",Question,Apology
|What are you doing?|,Question,Question
"|Nothing, I'm just practicing blowing you off because I'm gonna be a big movie star!|",Answer,Statement Opinion
|Oh! You got it?!|,Question,Acknowledge
"|Well no, not yet. But the audition went really good.|",Answer,Disegreement
|What was it for?|,Question,Question
"|Oh, it's this big budget period movie about these three Italian brothers who come to America around the turn of the century.|",Answer,Statement Non Opinion
|It's really classy!|,Statement Opinion,Statement Opinion
"|Oh, and the director is supposed to be the next next Martin Scorcese.|",Statement Non Opinion,Statement Opinion
|The next next?|,Question,Question
"|Yeah, there's this guy from Chicago who's supposed to be the next Martin Scorcese, all right?|",Answer,Statement Opinion
|But then this guy's right after him.|,Statement Non Opinion,Statement Non Opinion
|Hello!|,Greeting,Greeting
|They loved me!|,Statement Non Opinion,Statement Opinion
|Oh my God!|,Statement Non Opinion,Statement Opinion
"|Are you kidding me? I never rent a movie without it! Oh. Uh, okay uh let me call you back.|",Statement Non Opinion,Disegreement
|What's the matter?|,Question,Question
|They want me to be totally naked in the movie!|,Answer,Statement Opinion
|Wow!|,Backchannel,Statement Opinion
|I know! My grandmother's gonna see this!|,Statement Non Opinion,Statement Opinion
|Grandma's gonna have to get in line.|,Statement Non Opinion,Statement Opinion
|Oh please! It was such a big class! You never even noticed me!|,Statement Opinion,Disegreement
"|What? Of course I did! You uh, you sat next to Sleepy Sleeperson.|",Disagreement,Disegreement
|Who?|,Question,Question
"|Oh uh, I had trouble remembering everyone's name, so I-I kinda came up with nicknames.|",Answer,Acknowledge
|Like the guy on the other side of you was Smelly von Brownshirt.|,Statement Non Opinion,Statement Opinion
"|Oh yeah. So umm, did you have a nickname for me?|",Question,Question
"|Umm, no. No.|",Answer,Disegreement
|Yes you did! What was it?|,Question,Disegreement
"|Umm, it's Cutie McPretty.|",Answer,Backchannel
|Ohh that's so sweet!|,Statement Non Opinion,Statement Opinion
"|Listen, I gotta tell ya, I-I'm having a great time!|",Statement Non Opinion,Statement Opinion
"|Y'know how before you said it might be weird, the whole student teacher thing, and to be frank I thought it would be too, but it's not.|",Statement Opinion,Statement Opinion
|I mean it's not at all.|,Statement Opinion,Disegreement
|Dr. Geller!|,Greeting,Greeting
|Burt!|,Greeting,Command
"|Okay, so we got some more good rejections, lots of stuff to work on.|",Statement Non Opinion,Statement Opinion
"|Okay, shoot.|",Agreement,Acknowledge
"|Okay, um, oh, the zoo commercial.|",Statement Non Opinion,Backchannel
|I didn't get it?|,Question,Question
"|No. They said you 'Weren't believable as a human being.' So, you can work on that.|",Answer,Disegreement
"|Okay, what else?|",Question,Acknowledge
"|Um, the off-Broadway play people said 'You were pretty but dumb.'|",Answer,Statement Opinion
|Oh.|,Backchannel,Acknowledge
"|Oh no wait, I'm sorry, that's 'pretty dumb.'|",Statement Opinion,Apology
|Hey.|,Greeting,Greeting
|How's the maniac?|,Question,Question
"|Oh, well he's yummy. We did a little kissin'.|",Answer,Statement Opinion
"|Phoebe, what are you doing?|",Question,Question
"|Oh, no, no, no, no. You know what, he's not into that stuff anymore. He quit for me.|",Answer,Disegreement
"|Pheebs, this guy has been obsessed with your sister, for God knows how long, okay, you don't just give up something like that.|",Statement Opinion,Statement Opinion
"|Look, he gave me his night vision goggles and everything.|",Statement Non Opinion,Statement Non Opinion
|You're taking the word of a guy who has night vision goggles?|,Statement Non Opinion,Statement Opinion
"|What, he's not still following her. Do you think he is still following her?|",Question,Question
"|Pheebs, wake up and smell the restraining order.|",Statement Non Opinion,Command
|What are you saying I should do?|,Question,Question
"|I think, that if you really like this guy, you should just trust him.|",Answer,Statement Opinion
"|Thank you, Monica.|",Greeting,Acknowledge
"|Orrr, you could follow him and see where he goes.|",Statement Opinion,Command
"|Oh, that's what I would do, forget mine.|",Agreement,Agreement
|Hey guys check it out! My mom sent me the paper!|,Statement Non Opinion,Statement Non Opinion
"|Ooh, let's see it!|",Statement Non Opinion,Backchannel
|She's not crazy is she?|,Question,Question
|No.|,Answer,Others
"|So uh, how you doin'?|",Question,Question
|There he is!|,Statement Non Opinion,Statement Non Opinion
|There's our star!|,Statement Non Opinion,Statement Non Opinion
"|So, so, what'd ya think?|",Question,Question
|Almost as good as that play with the two naked girls on the see-saw.|,Answer,Statement Opinion
|I-I wasn't in that.|,Disagreement,Apology
