Conversacion,Original_Label,DeepSeek,,
|It's all right.|,Statement Non Opinion,Acknowledge,,
|You don't have to explain.|,Statement Non Opinion,Command,,
|This isn't the first boyfriend bonfire that we've seen get out of control.|,Statement Non Opinion,Statement Non Opinion,,
|You're our third call tonight.|,Statement Non Opinion,Statement Non Opinion,,
|Really?|,Question,Question,,
"|Oh, sure, Valentine's is our busiest night of the year.|",Answer,Statement Non Opinion,,
"|I'm so sorry, you guys. I didn't mean to bring you down.|",Apology,Apology,,
"|No, you were right. I don't have a plan.|",Agreement,Agreement,,
|Thank God. Food.|,Greeting,Statement Non Opinion,,
|Phoebe?|,Question,Question,,
|What?|,Answer,Question,,
|Do you have a plan?|,Question,Question,,
|I don't even have a 'pl'.|,Answer,Statement Non Opinion,,
"|No, no, that's not what we ordered... We ordered a fat-free crust with extra cheese.|",Statement Non Opinion,Disagreement,,
|Wait! Did you say 'G.Stephanopoulos?'|,Question,Question,,
"|Wait, was this a-a small mediterranean guy with curiously intelligent good looks?|",Question,Question,,
|Was he wearing a stunning blue suit?|,Question,Question,,
|And-and a power tie?|,Question,Statement Non Opinion,,
|Oh God.|,Others,Acknowledge,,
|Are you nuts?! We've got George Stephanopoulos' pizza!|,Statement Non Opinion,Statement Opinion,,
"|Uh, Pheebs? Who's George Snuffalopagus?|",Question,Question,,
|Big Bird's friend.|,Answer,Answer,,
|I see pizza!|,Statement Non Opinion,Statement Non Opinion,,
"|Oh, I wanna see! Lemme see! Lemme see!|",Statement Non Opinion,Command,,
|Hello? Who are we spying on?|,Question,Question,,
"|Hey, y'know what a really good rainy day game is?|",Question,Question,,
|What?!|,Question,Question,,
"|I mean naked game. Strip poker, we should totally play strip poker.|",Answer,Statement Opinion,,
"|No, no!|",Disagreement,Disagreement,,
|What are you crazy?!|,Question,Question,,
"|Come on! When you go away, you-you have to play, it's like a law!|",Answer,Statement Opinion,,
|Allll done!|,Statement Non Opinion,Statement Non Opinion,,
"|Aww, thank you.|",Greeting,Acknowledge,,
"|Okay, who's next?!|",Question,Question,,
|No-o-o! No way!|,Disagreement,Disagreement,,
"|Come on, please?! I'm boredddd! You let me do it once before.|",Statement Non Opinion,Command,,
"|Yeah well, if ah, if that's the rule this weekend... No!|",Agreement,Disagreement,,
|It's beautiful! It's like the first bathroom floor there ever was. Whoa! Are you going in there for?|,Question,Statement Opinion,,
"|What, like a number?|",Question,Question,,
|Hey!|,Greeting,Greeting,,
|Hi! Bye!|,Greeting,Greeting,,
"|Okay, I'm done with my choices, these are final.|",Statement Non Opinion,Statement Non Opinion,,
"|Well, it's about time.|",Statement Non Opinion,Statement Opinion,,
"|Ooh, very official.|",Statement Non Opinion,Statement Opinion,,
"|Oh, yeah, well y'know Chandler printed it up on his computer.|",Statement Non Opinion,Statement Non Opinion,,
|And who laminated it?|,Question,Question,,
|That would be me.|,Answer,Statement Non Opinion,,
"|All right let me see. Uma Thurman, Winona Ryder, Elizabeth Hurely, Michelle Pfieffer, and Dorothy Hammel?|",Statement Non Opinion,Question,,
"|Hey, it's my list.|",Statement Non Opinion,Statement Non Opinion,,
"|Okay honey, you do realize she only spins like that on ice.|",Statement Opinion,Statement Opinion,,
"|Okay, Phoebe, this Dr. Oberman. He has no strong feelings about Fonzie or any of the|",Statement Non Opinion,Statement Non Opinion,,
|Hi! And you're going into what grade?|,Question,Greeting,,
"|Umm, I'm actually a first year resident, but I get that a lot, you see, I-I graduated early|",Answer,Answer,,
"|Uh-huh, me too. Ross, maybe I should've specified that I'd be needing a grown up doctor.|",Statement Opinion,Statement Opinion,,
"|Oh no, I'm fully qualified to|",Statement Non Opinion,Answer,,
|Shh!|,Backchannel,Command,,
"|Doogie, shh!|",Others,Command,,
|Doesn't anybody understand that I'm gonna be having babies soon?|,Question,Statement Opinion,,
|Huh?|,Others,Question,,
|Go!|,Command,Command,,
"|Go little boy, go!|",Command,Command,,
|Oh cool! You made him cry!|,Statement Non Opinion,Statement Opinion,,
"|Hey, there's uh, some people outside, askin' about candy.|",Statement Non Opinion,Statement Non Opinion,,
"|Well, they're just gonna have to wait aren't they? I've only got two hands!!|",Statement Non Opinion,Statement Opinion,,
|Need some help?|,Question,Question,,
|No! You don't know the system! There'll be nobody messing with the system!|,Answer,Disagreement,,
|Your license please.|,Others,Command,,
|You don't-you don't want to hear about my dream Officer...Pretty?|,Question,Question,,
|It's Petty. I'll be right back with your ticket.|,Answer,Statement Non Opinion,,
|You have a son!|,Statement Non Opinion,Statement Non Opinion,,
|I know. I know.|,Acknowledge,Acknowledge,,
"|Uh, like, could these margaritas|",Question,Question,,
"|Hello, Mr. Bing.|",Greeting,Greeting,,
|Loved your Stevie Wonder last night.|,Statement Non Opinion,Statement Opinion,,
"|Thanks. Listen, about the weekly numbers, I'm gonna need them on my desk|",Statement Non Opinion,Command,,
|Sure.|,Agreement,Agreement,,
|No problem.|,Statement Opinion,Agreement,,
"|You have to give 'em something, you know.|",Statement Opinion,Statement Opinion,,
"|Okay, now that was Gerston, Santos, and who's the guy with the moustache?|",Question,Question,,
|Petrie.|,Answer,Answer,,
"|Petrie, right, right. Okay, some people gonna be working|",Agreement,Statement Non Opinion,,
|....right?|,Others,Question,,
|Right?|,Others,Question,,
"|I mean it's pretty unbelievable y'know, I mean they just took off, took off without even looking back.|",Statement Non Opinion,Statement Opinion,,
"|Y'know I don't, I don't need them, huh, I've got you guys now as friends, you and Susan.|",Statement Non Opinion,Statement Opinion,,
"|Ah, Susan will be so pleased.|",Agreement,Statement Opinion,,
"|717? Where's 717? Hey, you've have more of these for Susan right?|",Question,Question,,
"|No. But it's okay, I'll just put out pickles or something.|",Answer,Statement Non Opinion,,
"|Ross, thank God.|",Greeting,Acknowledge,,
"|Pheebs? What, why are you whispering?|",Question,Question,,
|I ate a bug.|,Answer,Statement Non Opinion,,
"|Hey Rach, the tampons here are only a penny. Let's stock up.|",Statement Non Opinion,Command,,
"|Listen Ross, we ran out of gas, and we don't know where we are, so we can't get a tow truck.|",Statement Non Opinion,Statement Non Opinion,,
"|Oh, now you want a favour?|",Question,Statement Opinion,,
"|Yes, please.|",Answer,Answer,,
"|Well, oh, I'm sorry your car broke down Pheebs, but I'm a little too busy with some of my real friends right now, but please call to let me know you got home safely okay?|",Question,Statement Opinion,,
"|Phoebe, hang on a second. Here, take my car, go pick up your friends.|",Command,Command,,
"|No, I'm not gonna pick them up.|",Disagreement,Disagreement,,
"|Listen, we both know you're gonna do it 'cause you're not a jerk.|",Statement Opinion,Statement Opinion,,
"|So you can either sulk here for a half hour and then go pick them up, or save us both time and sulk in the car.|",Statement Non Opinion,Command,,
"|No, Rachel doesn't want me to....|",Disagreement,Disagreement,,
"|Look, I-I-I am sorry that Rachel dumped you 'cause she fell in love with that Mark guy, and you are the innocent victim in all of this, but don't punish your friends for what Rachel did to you.|",Statement Opinion,Apology,,
"|Yeah, you're right.|",Agreement,Agreement,,
"|God, I feel so guilty about Ross.|",Apology,Statement Opinion,,
"|Oh, I know.|",Agreement,Agreement,,
|I kinda feel like it's my fault.|,Statement Non Opinion,Statement Opinion,,
|Kind of? If you just kept this to yourself none of this would've happened.|,Statement Non Opinion,Disagreement,,
"|Well, I'm keeping so many things to myself these days, something was bound to slip out!|",Statement Non Opinion,Statement Opinion,,
"|Well, I think it's very brave what you said.|",Statement Non Opinion,Statement Opinion,,
"|All right, I can't sit here anymore. I have to walk places.|",Statement Non Opinion,Statement Non Opinion,,
"|Pheebs, what are you doing with the coat? How about the whole animal rights thing?|",Question,Question,,
"|Well, I've been reading up and for your information, minks are not very nice.|",Answer,Statement Opinion,,
"|Okay, I admit it!|",Acknowledge,Acknowledge,,
|I love this coat!|,Statement Non Opinion,Statement Opinion,,
"|Okay, I--it's the best thing I've ever had wrapped around me, including Phil Huntley!|",Statement Opinion,Statement Opinion,,
|Remember Phil Huntley?|,Question,Question,,
|He was fine!|,Answer,Statement Opinion,,
|So your dad dropped by. He's a pleasant man!|,Statement Non Opinion,Statement Opinion,,
|Oh no|,Backchannel,Acknowledge,,
|I'd better go. (She goes and sits down in the|,Statement Opinion,Statement Non Opinion,,
"|Ross I'm so sorry. Okay. I-I will promise I will straighten this out with him tomorrow in person, or via e-mail.|",Apology,Apology,,
|I don't care about your dad! I care about Mona! She was there and now she's totally freaked out!|,Statement Non Opinion,Statement Opinion,,
"|Oh okay, I'll fix that to. What's her e-mail address?|",Question,Agreement,,
|Rachel!|,Others,Command,,
"|All right, I promise. I'll fix this. I swear. I'll-I'll-I'll-I'll talk to her.|",Statement Non Opinion,Agreement,,
|Okay!|,Agreement,Agreement,,
|Okay.|,Agreement,Agreement,,
|Thank you!|,Others,Acknowledge,,
|That's it?!|,Others,Question,,
|You call that a fight?|,Question,Question,,
|Come on!|,Statement Non Opinion,Command,,
"|""We were on a break!""|",Statement Non Opinion,Statement Non Opinion,,
"|""No we weren't!""|",Statement Non Opinion,Statement Non Opinion,,
|What happened to you two?|,Question,Question,,
"|Hi, could we get two burritos to go, please?|",Question,Question,,
|I'm sorry.|,Apology,Apology,,
"|But not that sorry, 'cause you don't have to live with it.|",Statement Non Opinion,Statement Non Opinion,,
"|Um, we have a reservation under the name Chandler Bing.|",Statement Non Opinion,Statement Non Opinion,,
"|Oh-kay, we'll have a table for you in about 45 minutes.|",Acknowledge,Statement Non Opinion,,
|Forty-five minutes? We have tickets to the|,Statement Non Opinion,Statement Non Opinion,,
"|I'm sorry. Christmas is a very busy time, sir.|",Apology,Apology,,
|Is this because of the burrito thing?|,Question,Question,,
|You need to give him money.|,Answer,Command,,
|Give him money? It was a joke!|,Question,Statement Opinion,,
"|No, to get a table! Places like this are always shakin' you down. Everybody wants to be paid off.|",Answer,Statement Opinion,,
"|Right, calm down, O'Mally. I'll slip him some money.|",Statement Non Opinion,Agreement,,
|You've got to be smooth about it.|,Statement Opinion,Command,,
"|Hey, I can be smooth.|",Statement Non Opinion,Statement Opinion,,
"|Listen, we're a little bit in a hurry, so, if you can get us a table a little quicker, I'd appreciate it.|",Command,Command,,
"|Of course, sir.|",Agreement,Acknowledge,,
|Okay.|,Agreement,Acknowledge,,
|I'd better get back to my desk.|,Statement Non Opinion,Statement Non Opinion,,
"|Okay, you hard worker! I'll remember to put that in your evaluation.|",Statement Opinion,Statement Opinion,,
|My what?|,Question,Question,,
"|Well, you've been here for two months now and your boss is required to hand in a performance evaluation.|",Answer,Statement Non Opinion,,
"|But y'know, there is one thing that I have yet to evaluate.|",Statement Non Opinion,Statement Non Opinion,,
|Are you serious?|,Question,Question,,
"|No, I've just always wanted to do that. Can you help me clean this up?|",Answer,Answer,,
|I can blow dry it.|,Statement Non Opinion,Statement Non Opinion,,
|I can put gel on it.|,Statement Non Opinion,Statement Non Opinion,,
"|It doesn't matter, I still wind up with this little cowlicky thing on the middle part of my head.|",Statement Non Opinion,Statement Opinion,,
|It's so annoying.|,Statement Non Opinion,Statement Opinion,,
|Does it bug you?|,Question,Question,,
|You bug me.|,Answer,Statement Opinion,,
|Is there any chance you didn't see that?|,Question,Question,,
"|Hey Joey, what 'cha doing?|",Question,Greeting,,
|Sweepin'. Why? Turn you on?|,Answer,Answer,,
|No.|,Disagreement,Disagreement,,
|Huh. What if I was sweeping a chimney?|,Question,Question,,
"|Joey, did|",Answer,Acknowledge,,
|Where are you going? The vicar won't be home for hours.|,Question,Question,,
"|Joey, where did you learn that word?|",Question,Question,,
"|Where do you think, Zelda?|",Question,Answer,,
|You found my book?!|,Question,Acknowledge,,
|Yeah I did!|,Answer,Answer,,
"|Joey, what-what are you doing going into my bedroom?!|",Question,Question,,
"|Okay, look I'm sorry, I went in there to take a nap and I know I shouldn't have, but you got porn!|",Answer,Apology,,
"|Hey-hey, y'know what?|",Question,Backchannel,,
|There's nothing wrong with a woman enjoying a little...erotica.|,Statement Non Opinion,Statement Opinion,,
"|It's just a healthy expression of female sexuality, which by the way, you will never understand.|",Statement Non Opinion,Statement Opinion,,
|You got porn!|,Statement Non Opinion,Acknowledge,,
"|Well, I feel like a snack!|",Statement Opinion,Statement Opinion,,
