text,DeepSeek
13,Statement Opinion
1,**Statement Non Opinion**
2,**Greeting**
3,**Answer**
4,**Statement Opinion**
5,**Statement Non Opinion**
6,**Command**
7,**Command**
8,**Question**
9,**Question**
10,**Command**
11,**Command**
12,**Statement Opinion**
1,Greeting
2,Statement Opinion
3,Question
4,Disagreement
1,- Command
2,- Question
3,- Statement Non Opinion
4,- Statement Opinion
5,- Acknowledge
1,Question
2,Greeting
3,Statement Opinion
4,Command
5,Agreement
6,Acknowledge
7,Statement Opinion
8,Question
9,Answer
10,Statement Non Opinion
1,Question
2,Question
3,Statement Opinion
4,Statement Opinion
5,Statement Opinion
6,Question
7,Statement Non Opinion
8,Acknowledge
9,Question
10,Statement Non Opinion
11,Statement Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Acknowledge
15,Statement Opinion
16,Command
17,Statement Non Opinion
18,Statement Opinion
19,Command
20,Statement Non Opinion
21,Statement Opinion
22,Agreement
1,Statement Opinion
2,Agreement
3,Statement Opinion
4,Disagreement
5,Statement Opinion
6,Statement Opinion
7,Statement Non Opinion
8,Question
9,Statement Opinion
10,Acknowledge
11,Statement Opinion
12,Statement Opinion
13,Question
14,Statement Opinion
1,Statement Opinion
2,Acknowledge
3,Statement Non Opinion
4,Apology
5,Disagreement
6,Agreement
7,Command
8,Acknowledge
9,Acknowledge
10,Acknowledge
11,Acknowledge
12,Question
13,Question
14,Command
15,Statement Non Opinion
16,Statement Non Opinion
17,Question
1,Question
2,Apology
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Statement Non Opinion
7,Apology
8,Question
9,Command
10,Statement Opinion
11,Statement Opinion
12,Agreement
13,Command
14,Statement Opinion
15,Statement Non Opinion
16,Acknowledge
17,Acknowledge
1,Statement Non Opinion
2,Statement Opinion
3,Question
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Command
1,Statement Non Opinion
2,Statement Non Opinion
3,Statement Opinion
4,Statement Opinion
5,Question
6,Statement Opinion
7,Question
1,Greeting
2,Statement Non Opinion
3,Statement Non Opinion
4,Question
5,Acknowledge
6,Question
7,Question
8,Question
9,Question
10,Answer
11,Question
12,Apology
13,Acknowledge
14,Statement Opinion
15,Statement Opinion
16,Statement Non Opinion
1,Statement Opinion
2,Question
3,Answer
4,Backchannel
5,Statement Non Opinion
6,Statement Opinion
7,Command
8,Question
1,Greeting
2,Greeting
3,Command
4,Statement Non Opinion
5,Acknowledge
6,Statement Non Opinion
7,Statement Non Opinion
8,Command
9,Agreement
10,Statement Non Opinion
11,Statement Non Opinion
12,Acknowledge
13,Question
14,Acknowledge
15,Question
16,Apology
1,Command
2,Statement Non Opinion
3,Command
4,Question
5,Question
6,Statement Non Opinion
7,Statement Opinion
8,Command
9,Acknowledge
10,Command
11,Statement Opinion
12,Statement Opinion
13,Command
14,Agreement
15,Command
16,Agreement
17,Question
18,Question
1,Statement Opinion
2,Statement Non Opinion
3,Statement Opinion
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Opinion
9,Statement Opinion
10,Others
11,Apology
12,Statement Opinion
13,Apology
14,Disagreement
15,Question
16,Statement Opinion
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Disagreement
6,Question
7,Statement Opinion
1,Statement Non Opinion
2,Statement Non Opinion
3,Statement Non Opinion
4,Acknowledge
5,Statement Non Opinion
6,Agreement (with joy)
1,Question
2,Statement Non Opinion
3,Agreement
4,Question
5,Statement Opinion
6,Question
7,Statement Opinion
8,Statement Opinion
9,Question
10,Statement Non Opinion
11,Backchannel
12,Statement Non Opinion
13,Statement Non Opinion
14,Question
15,Statement Opinion
1,Greeting
2,Question
3,Question
4,Apology
5,Command
6,Statement Opinion
1,Statement Non Opinion
2,Agreement
3,Greeting
4,Question
1,Question
2,Answer
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
1,Statement Non Opinion
2,Question
3,Statement Opinion
4,Question
1,Greeting
2,Greeting
3,Greeting
1,Disagreement
2,Statement Non Opinion
3,Statement Opinion
4,Question
5,Statement Non Opinion
6,Command
7,Acknowledge
1,Greeting
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Statement Opinion
15,Question
16,Statement Non Opinion
17,Command
18,Question
19,Answer
20,Statement Non Opinion
21,Acknowledge
1,Question
2,Answer
3,Statement Non Opinion
1,Greeting
2,Greeting
3,Question
4,Statement Non Opinion
5,Question
6,Statement Opinion
7,Disagreement
8,Statement Opinion
9,Question
10,Command
11,Agreement
12,Statement Opinion
13,Statement Opinion
14,Question
15,Statement Non Opinion
16,Question
17,Acknowledge
18,Statement Opinion

text,DeepSeek
1,Statement Opinion (joy)
2,Statement Opinion (joy)
3,Statement Non Opinion (neutral)
4,Question (joy)
5,Statement Non Opinion (neutral)
1,Statement Opinion (anger)
2,Command (sadness)
3,Statement Non Opinion (surprise)
4,Statement Opinion (joy)
5,Statement Opinion (joy)
6,Statement Opinion (joy)
7,Statement Opinion (anger)
1,Greeting (fear)
2,Question (neutral)
3,Apology (joy)
4,Statement Opinion (anger)
5,Apology (sadness)
6,Statement Opinion (anger)
7,Statement Opinion (disgust)
8,Statement Opinion (anger)
9,Command (anger)
10,Apology (sadness)
1,Greeting (joy)
2,Question (neutral)
3,Statement Non Opinion (neutral)
4,Statement Opinion (joy)
5,Statement Non Opinion (surprise)
6,Statement Opinion (joy)
7,Statement Opinion (anger)
8,Acknowledge (neutral)
1,Statement Non Opinion (surprise)
2,Question (surprise)
3,Statement Opinion (joy)
4,Statement Opinion (joy)
5,Question (neutral)
6,Statement Non Opinion (sadness)
7,Question (sadness)
8,Question (neutral)
9,Statement Non Opinion (sadness)
10,Statement Opinion (joy)
11,Statement Non Opinion (surprise)
12,Question (neutral)
13,Statement Non Opinion (neutral)
14,Statement Opinion (joy)
15,Question (surprise)
16,Statement Non Opinion (fear)
17,Statement Non Opinion (neutral)
18,Question (joy)
1,Acknowledge (neutral)
2,Statement Opinion (anger)
1,Statement Opinion (disgust)
2,Statement Non Opinion (neutral)
3,Statement Non Opinion (neutral)
4,Question (neutral)
5,Statement Non Opinion (neutral)
6,Command (neutral)
7,Statement Opinion (joy)
8,Statement Opinion (joy)
1,Statement Opinion (joy)
2,Statement Opinion (joy)
3,Statement Opinion (joy)
4,Statement Opinion (joy)
5,Statement Opinion (joy)
6,Statement Opinion (joy)
7,Statement Opinion (joy)
8,Statement Non Opinion (neutral)
9,Statement Non Opinion (neutral)
10,Question (surprise)
11,Statement Opinion (anger)
12,Statement Opinion (joy)
13,Acknowledge (neutral)
14,Statement Non Opinion (neutral)
15,Statement Opinion (anger)
16,Statement Non Opinion (fear)
1,Question (surprise)
2,Statement Non Opinion (sadness)
3,Statement Non Opinion (fear)
4,Statement Non Opinion (fear)
5,Statement Non Opinion (fear)
6,Question (neutral)
7,Greeting (joy)
8,Question (neutral)
9,Statement Opinion (joy)
10,Statement Opinion (joy)
11,Statement Non Opinion (neutral)
12,Question (neutral)
13,Statement Non Opinion (neutral)
14,Apology (sadness)
15,Question (neutral)
16,Acknowledge (neutral)
17,Statement Opinion (surprise)
18,Greeting (neutral)
1,Statement Opinion (joy)
2,Statement Non Opinion (neutral)
3,Statement Non Opinion (neutral)
4,Statement Non Opinion (neutral)
5,Question (surprise)
6,Statement Opinion (joy)
7,Acknowledge (neutral)
8,Statement Non Opinion (neutral)
9,Statement Opinion (joy)
10,Command (fear)
11,Question (joy)
1,Question (neutral)
2,Agreement (joy)
3,Statement Non Opinion (neutral)
4,Statement Non Opinion (neutral)
5,Greeting (joy)
6,Greeting (anger)
7,Statement Opinion (joy)
8,Statement Opinion (joy)
9,Command (neutral)
10,Statement Non Opinion (neutral)
11,Statement Opinion (joy)
12,Statement Opinion (joy)
13,Statement Non Opinion (neutral)
14,Acknowledge (neutral)
1,Statement Non Opinion (neutral)
2,Statement Non Opinion (surprise)
3,Statement Non Opinion (neutral)
4,Statement Opinion (anger)
5,Statement Non Opinion (neutral)
6,Question (sadness)
7,Statement Non Opinion (neutral)
8,Statement Non Opinion (neutral)
9,Statement Non Opinion (surprise)
10,Greeting (neutral)
11,Greeting (neutral)
1,Statement Non Opinion (neutral)
2,Statement Non Opinion (neutral)
3,Statement Opinion (joy)
4,Statement Non Opinion (neutral)
5,Statement Opinion (joy)
1,Question (neutral)
2,Statement Non Opinion (neutral)
3,Question (neutral)
4,Statement Non Opinion (neutral)
1,Statement Non Opinion (sadness)
2,Statement Non Opinion (sadness)
3,Statement Non Opinion (sadness)
4,Statement Non Opinion (sadness)
5,Statement Non Opinion (neutral)
1,Statement Opinion (joy)
2,Statement Non Opinion (neutral)
3,Disagreement (neutral)
4,Statement Non Opinion (surprise)
5,Statement Non Opinion (neutral)
6,Statement Non Opinion (neutral)
7,Statement Non Opinion (neutral)
8,Command (anger)
9,Question (neutral)
10,Statement Non Opinion (neutral)
11,Statement Non Opinion (sadness)
12,Question (surprise)
13,Command (anger)
14,Acknowledge (neutral)
15,Statement Non Opinion (neutral)
1,Question (neutral)
2,Statement Opinion (disgust)
3,Statement Opinion (joy)
4,Command (neutral)
5,Statement Non Opinion (neutral)
6,Statement Non Opinion (neutral)
7,Statement Non Opinion (sadness)
8,Statement Non Opinion (neutral)
1,Statement Non Opinion (surprise)
2,Statement Non Opinion (neutral)
3,Greeting (neutral)
4,Question (neutral)
5,Statement Non Opinion (neutral)
6,Statement Opinion (anger)
7,Statement Non Opinion (neutral)
8,Statement Non Opinion (neutral)
9,Question (neutral)
10,Statement Non Opinion (fear)
11,Statement Non Opinion (neutral)
12,Acknowledge (neutral)
13,Acknowledge (neutral)
14,Statement Non Opinion (neutral)
15,Question (disgust)
16,Statement Non Opinion (neutral)
17,Statement Non Opinion (neutral)
18,Statement Opinion (joy)
19,Statement Opinion (joy)
1,Question (joy)
2,Question (neutral)
3,Question (neutral)
4,Statement Non Opinion (surprise)
5,Question (sadness)
6,Statement Opinion (joy)
7,Question (neutral)
8,Statement Non Opinion (neutral)
9,Statement Opinion (joy)
10,Statement Opinion (joy)
11,Question (neutral)
12,Statement Non Opinion (neutral)
13,Statement Non Opinion (neutral)
14,Greeting (joy)
15,Statement Opinion (joy)
16,Statement Opinion (joy)
17,Statement Non Opinion (surprise)
18,Question (neutral)
19,Statement Non Opinion (surprise)
20,Statement Non Opinion (surprise)
21,Statement Opinion (joy)
22,Statement Opinion (joy)
1,Statement Opinion (joy)
2,Statement Non Opinion (surprise)
3,Question (neutral)
4,Statement Non Opinion (neutral)
5,Statement Non Opinion (neutral)
6,Question (neutral)
7,Statement Non Opinion (neutral)
8,Question (surprise)
9,Statement Non Opinion (neutral)
10,Statement Opinion (joy)
11,Statement Opinion (joy)
12,Statement Non Opinion (surprise)
13,Statement Non Opinion (neutral)
14,Greeting (joy)
15,Greeting (joy)
1,Statement Non Opinion (neutral)
2,Command (neutral)
3,Statement Non Opinion (neutral)
4,Question (neutral)
5,Statement Opinion (joy)
6,Question (neutral)
7,Statement Non Opinion (neutral)
8,Acknowledge (sadness)
9,Statement Non Opinion (neutral)
1,Greeting (neutral)
2,Question (neutral)
3,Statement Opinion (joy)
4,Question (surprise)
5,Statement Non Opinion (neutral)
6,Statement Opinion (disgust)
7,Statement Opinion (joy)
8,Question (surprise)
9,Question (surprise)
10,Statement Opinion (disgust)
11,Question (neutral)
12,Statement Non Opinion (neutral)
13,Statement Opinion (joy)
14,Statement Non Opinion (neutral)
15,Statement Non Opinion (surprise)
1,Statement Opinion (joy)
2,Statement Opinion (joy)
1,Question (surprise)
2,Statement Non Opinion (neutral)
3,Greeting (neutral)
1,Statement Opinion (joy)
2,Statement Opinion (joy)
3,Question (neutral)
4,Statement Opinion (joy)
5,Statement Non Opinion (sadness)
1,Statement Non Opinion (neutral)
2,Question (joy)
3,Statement Non Opinion (neutral)
4,Acknowledge (neutral)
5,Question (neutral)
6,Statement Non Opinion (fear)
7,Question (neutral)
8,Statement Non Opinion (neutral)
9,Statement Opinion (joy)
10,Statement Opinion (joy)
11,Agreement (joy)
12,Question (fear)
13,Statement Opinion (joy)
14,Statement Non Opinion (neutral)
1,Command (anger)
2,Statement Non Opinion (joy)
3,Statement Opinion (disgust)
4,Statement Opinion (anger)
5,Statement Opinion (anger)
6,Question (surprise)
7,Command (anger)
8,Question (neutral)
9,Statement Opinion (disgust)
10,Question (neutral)
11,Statement Non Opinion (neutral)
12,Question (neutral)
13,Statement Non Opinion (neutral)
14,Statement Opinion (anger)
15,Statement Non Opinion (neutral)
16,Statement Opinion (anger)
1,Statement Opinion (anger)
2,Statement Opinion (joy)
3,Question (anger)
1,Statement Non Opinion (joy)
2,Greeting (joy)
3,Command (anger)
4,Statement Non Opinion (joy)
5,Greeting (joy)
6,Statement Non Opinion (joy)
7,Statement Non Opinion (sadness)
8,Statement Non Opinion (sadness)
1,Statement Opinion (anger)
2,Statement Opinion (anger)
3,Statement Non Opinion (neutral)
4,Statement Non Opinion (anger)
5,Statement Non Opinion (anger)
6,Statement Opinion (anger)
7,Statement Non Opinion (sadness)
8,Statement Opinion (joy)
1,Greeting (anger)
2,Question (neutral)
3,Statement Non Opinion (neutral)
4,Statement Non Opinion (surprise)
5,Question (neutral)
6,Statement Non Opinion (neutral)
7,Question (surprise)
8,Question (neutral)
9,Command (neutral)
10,Statement Opinion (joy)
11,Statement Opinion (joy)
12,Question (sadness)
13,Statement Non Opinion (neutral)
14,Statement Opinion (joy)
15,Statement Opinion (anger)
16,Statement Opinion (joy)
1,Statement Opinion (joy)
2,Question (neutral)
3,Statement Opinion (anger)
4,Statement Opinion (anger)
5,Statement Opinion (anger)
6,Statement Opinion (anger)
7,Statement Non Opinion (neutral)
1,Statement Non Opinion (surprise)
2,Question (neutral)
3,Acknowledge (neutral)
4,Statement Non Opinion (neutral)
5,Statement Non Opinion (neutral)
6,Statement Opinion (joy)
7,Acknowledge (neutral)
8,Statement Non Opinion (neutral)
9,Statement Non Opinion (neutral)
10,Statement Non Opinion (neutral)
11,Question (neutral)
12,Statement Non Opinion (neutral)
13,Statement Non Opinion (neutral)
14,Statement Non Opinion (neutral)
15,Question (surprise)
16,Statement Non Opinion (neutral)
1,Statement Non Opinion (sadness)
2,Statement Non Opinion (neutral)
3,Question (anger)
4,Statement Non Opinion (neutral)
5,Question (surprise)
6,Command (anger)
7,Statement Non Opinion (neutral)
8,Statement Opinion (anger)
9,Command (disgust)
10,Question (anger)
11,Command (anger)
12,Statement Non Opinion (neutral)
1,Question (neutral)
2,Statement Non Opinion (surprise)
3,Statement Non Opinion (surprise)
4,Statement Non Opinion (neutral)
5,Question (neutral)
6,Statement Non Opinion (neutral)
7,Statement Non Opinion (surprise)
8,Question (surprise)
9,Statement Non Opinion (neutral)
10,Statement Non Opinion (surprise)
11,Statement Opinion (anger)
12,Greeting (neutral)
13,Greeting (joy)
1,Question (neutral)
2,Statement Opinion (joy)
