Text,DS_emotion
35,**Question** (Seeking repetition/clarification)
36,**Statement Opinion** (Qualifying previous statement)
37,**Statement Opinion** (Sarcastically accepting feedback)
38,**Question** (Challenging emotional state)
39,"**Disagreement** (Rejecting ""defensive"" label)"
40,**Statement Opinion** (Suggesting self-reflection)
41,**Statement Opinion** (Clarifying emotional state)
42,**Backchannel** (Minimal acknowledgment)
43,**Statement Opinion** (Expressing urgent needs)
44,**Acknowledge** (Validating feelings)
45,**Agreement** (Confirming shared understanding of stress)
46,**Question** (Seeking solutions)
47,**Backchannel** (Hesitation filler)
48,**Question** (Probing options with constraint)
49,**Agreement** (Confirming rejection of an idea)
50,**Backchannel** (Discourse marker)
51,**Agreement** (Accepting a point)
52,**Statement Opinion** (Hypothetical negative outcome)
53,**Statement Non Opinion** (Explaining comedic intent)
54,**Others** (Sarcastic gratitude - no clear category fit)
55,**Question** (Brainstorming aloud)
56,**Statement Opinion** (Critically interpreting silence)
57,**Question** (Shifting to skills-based solution)
58,**Statement Non Opinion** (Listing a skill factually)
59,**Statement Opinion** (Suggesting a path)
60,**Statement Non Opinion** (Stating a past action)
61,**Question** (Recommending a resource)
62,**Answer** (Responding to Craig's List query)
63,**Question** (Proposing an alternative)
64,**Disagreement** (Rejecting an idea + rationale)
65,**Backchannel** (Accepting disagreement)
66,**Statement Opinion** (Asserting simplicity of stance)
67,**Agreement** (Conceding the point)
68,**Backchannel** (Minimal response)
69,**Question** (Reiterating solution-seeking)
70,**Agreement** (Mutual acknowledgment of helplessness)
71,"**Apology** (Explicit ""sorry"" for situation)"
72,**Statement Opinion** (General negative life assessment)
73,**Question** (Linking behavior to interviews)
74,**Answer** (Denying behavior in professional settings)
75,**Statement Opinion** (Giving a compliment)
76,**Agreement** (Modestly accepting praise)
77,**Statement Opinion** (Reiterating confusion)
78,**Backchannel** (Minimal prompt)
79,**Others** (Sarcastic thanks - no category fit)
80,"**Apology** (Explicit ""sorry"" + farewell)"
81,**Statement Opinion** (Pessimistic acceptance)
1,Statement Non Opinion
2,Backchannel
3,Question
4,Question
5,Answer
6,Backchannel
7,Statement Non Opinion
8,Question
9,Answer
10,Question
11,Agreement
12,Statement Non Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Question
17,Answer
18,Statement Opinion
19,Acknowledge
20,Statement Non Opinion
21,Question
22,Question
23,Answer
24,Statement Opinion
25,Statement Opinion
26,Statement Non Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Question
30,Statement Opinion
31,Statement Non Opinion
32,Statement Non Opinion
33,Acknowledge
34,Statement Opinion
35,Command
36,Statement Non Opinion
37,Statement Opinion
38,Statement Non Opinion
39,Command
40,Statement Non Opinion
41,Command
42,Statement Non Opinion
43,Statement Opinion
44,Command
45,Others
1,**Question** (Fey is asking about Ryan's state)
2,**Statement Non Opinion** (Joey states a factual event without personal evaluation)
3,**Question** (Fey seeks clarification)
4,**Statement Non Opinion** (Joey reports a factual event)
5,**Apology** (Fey expresses sympathy)
6,**Statement Non Opinion** (Joey provides factual context about the illness)
7,**Backchannel** (Fey shows active listening with an empathetic interjection)
8,**Statement Opinion** (Joey shares a personal reflection/feeling about his friend)
9,**Backchannel** (Fey acknowledges with a minimal response)
10,"**Statement Opinion** (Joey shares hopes/plans, reflecting personal perspective)"
11,**Statement Opinion** (Joey expresses subjective admiration)
12,**Backchannel** (Fey acknowledges with a minimal response)
13,**Question** (Fey asks for specific information)
14,**Statement Non Opinion** (Joey lists factual roles/jobs)
15,**Statement Opinion** (Joey reiterates personal admiration)
16,**Statement Opinion** (Joey expresses disbelief and emotion)
17,"**Apology** (Fey offers sympathy; ""I’m so sorry"")"
18,**Statement Opinion** (Joey shares a reflective thought)
19,**Statement Opinion** (Joey explains a personal dynamic/feeling)
20,**Question** (Fey starts an unfinished inquiry about their relationship)
21,**Statement Opinion** (Joey states a personal emotional reality)
22,**Backchannel** (Fey acknowledges with a minimal response)
23,**Statement Opinion** (Joey shares a belief about aging)
24,**Statement Opinion** (Joey expresses a negative worldview)
25,**Apology** (Fey reiterates sympathy)
26,adulthood disillusionment)
27,**Statement Opinion** (Joey vents frustration about life’s fairness)
28,**Statement Opinion** (Joey continues a subjective critique of life)
29,**Statement Opinion** (Fey challenges Joey’s perspective)
30,**Agreement** (Joey concedes to Fey’s point)
31,**Statement Opinion** (Joey reconciles feelings with his friend’s outlook)
32,**Statement Opinion** (Fey shares a perspective on grieving)
33,**Statement Opinion** (Joey states a personal feeling)
34,**Statement Non Opinion** (Fey makes a factual offer of support)
35,**Acknowledge** (Joey accepts the offer with thanks)
1,Question
2,Question
3,Statement Non Opinion
4,Question
5,Answer
6,Statement Opinion
7,Statement Opinion
8,Statement Opinion
9,Question
10,Answer
11,Question
12,Answer
13,Statement Opinion
14,Backchannel
15,Statement Non Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Non Opinion
20,Agreement
21,Disagreement
22,Disagreement
23,Agreement
24,Statement Opinion
25,Acknowledge
26,Question
27,Question
28,Statement Non Opinion
29,Question
30,Answer
31,Statement Opinion
32,Question
33,Statement Opinion
34,Answer
35,Backchannel
36,Statement Opinion
37,Statement Non Opinion
38,Disagreement
39,Disagreement
40,Acknowledge
41,Question
42,Statement Opinion
43,Agreement
44,Agreement
45,Agreement
46,Statement Opinion
47,Acknowledge
48,Question
49,Answer
50,Backchannel
51,Question
52,Backchannel
53,Statement Non Opinion
54,Statement Non Opinion
55,Backchannel
56,Question
57,Answer
58,Question
59,Answer
60,Statement Non Opinion
61,Question
62,Answer
63,Statement Opinion
64,Statement Non Opinion
65,Question
66,Question
67,Answer
68,Statement Non Opinion
69,Acknowledge
70,Acknowledge
71,Backchannel
72,Question
73,Answer
74,Statement Opinion
75,Statement Opinion
76,Statement Non Opinion
77,Agreement
78,Question
79,Agreement
80,Statement Opinion
81,Statement Non Opinion
82,Statement Opinion
83,Statement Opinion
84,Question
85,Acknowledge
86,Statement Opinion
87,Statement Non Opinion
88,Agreement
89,Statement Opinion
90,Statement Opinion
91,Agreement
92,Statement Opinion
93,Statement Opinion
94,Statement Non Opinion
95,Statement Opinion
96,Agreement
97,Agreement
98,Agreement
1,Greeting
2,Statement Non Opinion
3,Question
4,Answer
5,Statement Non Opinion
6,Acknowledge
7,Backchannel
8,Statement Non Opinion
9,Backchannel
10,Statement Non Opinion
11,Question
12,Answer
13,Question
14,Answer
15,Backchannel
16,Question
17,Backchannel
18,Question
19,Answer
20,Statement Non Opinion
21,Question
22,Question
23,Answer
24,Question
25,Command
26,Backchannel
27,Command
28,Acknowledge
29,Question
30,Answer
31,Command
32,Acknowledge
33,Command
34,Acknowledge
35,Question
36,Answer
37,Command
38,Acknowledge
39,Question
40,Answer
41,Statement Opinion
42,Acknowledge
43,Question
44,Statement Non Opinion
45,Question
46,Statement Opinion
47,Statement Opinion
48,Agreement
49,Statement Opinion
50,Agreement
51,Statement Opinion
52,Statement Non Opinion
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Question
57,Answer
58,Statement Non Opinion
59,Statement Opinion
60,Greeting
1,**Question** (Fey is asking about possibilities)
2,**Statement Non Opinion** (Joey states a fact)
3,**Question** (Fey seeks clarification)
4,**Statement Non Opinion** (Joey provides factual information)
5,**Question** (Fey asks for timing)
6,"**Answer** (Joey responds to the ""when"" query)"
7,**Question** (Fey asks for reasoning)
8,**Answer** (Joey replies to the query)
9,**Question** (Fey asks a yes/no question)
10,**Answer** (Joey responds to the question)
11,**Question** (Fey seeks confirmation)
12,**Answer** (Joey provides an explanation)
13,**Statement Opinion** (Fey speculates and interprets behavior)
14,**Agreement** (Joey partially concedes)
15,**Question** (Fey demands explanation)
16,**Statement Opinion** (Joey expresses a judgment)
17,**Question** (Fey seeks elaboration)
18,**Statement Opinion** (Joey explains a belief)
19,**Question** (Fey challenges the term)
20,**Statement Opinion** (Joey asserts a viewpoint)
21,**Question** (Fey poses a rhetorical challenge)
22,**Statement Opinion** (Joey states his stance)
23,**Statement Opinion** (Joey argues rhetorically)
24,**Disagreement** (Fey rejects the idea)
25,**Disagreement** (Joey counters Fey)
26,**Question** (Fey challenges Joey to justify)
27,**Statement Opinion** (Joey vents frustration)
28,**Disagreement** (Fey opposes Joey's logic)
29,**Command** (Joey instructs Fey)
30,**Statement Opinion** (Fey blames external factors)
31,**Statement Non Opinion** (Joey sets up discussion)
32,**Question** (Fey asks for reason)
33,**Statement Non Opinion** (Joey implies shared knowledge)
34,**Question** (Fey asks for details after stating an idea)
35,**Statement Non Opinion** (Joey declares intent)
36,**Statement Opinion** (Fey expresses detachment)
37,**Disagreement** (Joey contests Fey's stance)
38,**Statement Opinion** (Fey dismisses responsibility)
39,**Question** (Joey seeks validation)
40,**Statement Non Opinion** (Fey begins an unfinished thought)
41,**Disagreement** (Joey challenges Fey's inconsistency)
42,**Statement Non Opinion** (Fey downplays her input)
43,**Statement Opinion** (Joey expresses anger)
44,**Statement Opinion** (Joey accuses Fey)
45,**Statement Opinion** (Fey justifies her behavior)
46,**Disagreement** (Joey contradicts Fey)
47,**Statement Opinion** (Fey explains the father's perspective)
48,**Statement Opinion** (Joey shares personal frustration)
49,**Statement Opinion** (Fey offers a neutral assessment)
50,**Disagreement** (Joey rejects Fey's comment)
51,**Question** (Fey asks for information)
52,**Answer** (Joey explains his action)
53,**Question** (Fey raises hypothetical concerns)
54,"**Command** (Joey instructs Fey: ""don’t avoid me"")"
55,**Statement Opinion** (Fey critiques Joey's experience)
56,**Disagreement** (Joey dismisses Fey's point)
57,**Question** (Fey challenges Joey's choice)
58,**Statement Non Opinion** (Joey asserts a simple fact)
59,**Statement Opinion** (Fey doubts Joey's reasoning)
60,**Statement Opinion** (Joey defends his feelings)
61,**Statement Opinion** (Fey warns of consequences)
62,**Acknowledge** (Joey reluctantly accepts)
63,**Command** (Fey advises action)
64,**Statement Opinion** (Joey explains his history)
65,**Statement Non Opinion** (Joey states a conditional plan)
66,**Statement Non Opinion** (Fey reacts with surprise)
67,**Statement Non Opinion** (Joey elaborates on his plan)
68,**Question** (Fey questions Joey's sanity)
69,**Statement Opinion** (Joey declares his resolve)
70,**Question** (Fey seeks confirmation)
71,**Answer** (Joey confirms)
72,**Disagreement** (Fey rejects the idea)
73,**Command** (Joey demands cooperation)
74,**Statement Opinion** (Fey appeals emotionally)
75,**Statement Opinion** (Joey pleads with justification)
76,**Command** (Fey orders Joey)
77,**Statement Non Opinion** (Joey states his current stance)
78,**Question** (Fey expresses confusion)
79,**Answer** (Joey confirms Fey's confusion)
80,**Agreement** (Fey sarcastically concurs)
1,**Statement Opinion** (Expresses concern/suggestion)
2,**Statement Non Opinion** (States a fact)
3,**Question** (Seeks clarification)
4,**Statement Non Opinion** (States a fact)
5,**Question** (Seeks specific information)
6,**Statement Non Opinion** (Narrates events factually)
7,**Question** (Seeks explanation)
8,**Answer** (Responds to previous question)
9,**Question** (Seeks confirmation)
10,**Answer** (Responds directly)
11,"**Question** (Rhetorical, seeks meaning)"
12,**Statement Opinion** (Expresses personal view)
13,**Question** (Seeks elaboration)
14,**Statement Opinion** (Expresses judgment)
15,**Question** (Seeks clarification)
16,**Question** (Challenges behavior)
17,**Question** (Seeks response)
18,**Statement Opinion** (States belief)
19,**Statement Opinion** (Rhetorical questions expressing frustration)
20,**Question** (Seeks proof)
21,**Statement Opinion** (Expresses frustration)
22,**Statement Opinion** (Expresses perspective)
23,**Statement Opinion** (Rhetorical question for emphasis)
24,**Command** (Directs action)
25,**Statement Opinion** (Expresses frustration)
26,**Command** (Directs to listen)
27,**Question** (Seeks confirmation)
28,**Question** (Seeks reason)
29,**Answer** (Asserts knowledge)
30,**Question** (Seeks details)
31,**Statement Non Opinion** (States plan)
32,**Statement Opinion** (Expresses viewpoint)
33,**Statement Opinion** (Disagrees implicitly)
34,**Question** (Seeks direction)
35,**Question** (Seeks confirmation)
36,**Statement Opinion** (Gives advice)
