Text, DeepSeek-v3
"|1. - Ross - Oh, hey, Gunther, check this out. 2.- Gunther - . Yeah, that-that Chandler cracks me up. 3.- Joey - . Hey Ross, listen, you want anything to drink, 'cause I'm heading up there. 4.- Ross - . Uh, yeah, I'll take a coffee. Thanks, man. 5.- Joey - . Sure. Coffee? 'Cause I'm going up there. 6.- Rachel - . No. 7.- Monica - . No, thank you. 8.- Joey - . You guys need anything, 'cause I'm heading up there. 9.- Woman - . I'd love an ice water. 10.- Joey - . You got it. 11.- Monica - . Joey, what are you doing? 12.- Joey - . Just being friendly. 13.- Rachel - . Joey, honey, I don't think you're supposed to go back there. 14.- Joey - . Nah, it's okay. Right, Gunther? 15.- Gunther - . Don't wink at me. And put on your apron. 16.- Joey - . Okay, but I don't see you asking any other paying customers to put on aprons. 17.- Monica - . Joey, do you work here? 18.- Joey - . No. 19.- Customer - . Hey, waiter. 20.- Joey - . Yeah?|","[[""neutral"", 1], [""joy"", 2], [""neutral"", 3], [""neutral"", 4], [""neutral"", 5], [""neutral"", 6], [""neutral"", 7], [""neutral"", 8], [""neutral"", 9], [""neutral"", 10], [""surprised"", 11], [""neutral"", 12], [""neutral"", 13], [""neutral"", 14], [""anger"", 15], [""neutral"", 16], [""surprised"", 17], [""neutral"", 18], [""neutral"", 19], [""neutral"", 20]]"
"|1. - Chandler - You've reached Monica and Chandler's, if you're listening to this message, we're probably screening. Yeah we are. 2.- The Museum Official - . Hi, this is Heldi from the Morgan Chase museum. 3.- The Museum Official - . I'm calling for Monica Geller. 4.- The Museum Official - . I want to let her know that there was a cancellation and if she's still interested in having the Bing-Geller wedding at our facility, it is available 5.- Chandler - . This is Chandler Bing! This is Chandler Bing! Yes, the groom--No! Not the groom!!|","[""neutral"", ""neutral"", ""neutral"", ""joy"", ""surprised""]"
1,joy
2,neutral
3,sadness
4,neutral
5,anger
6,neutral
7,neutral
8,neutral
9,neutral
10,joy
11,joy
12,neutral
13,neutral
14,neutral
1,neutral
2,neutral
3,neutral
4,surprised
5,neutral
6,joy
7,fear
8,sadness
9,neutral
10,neutral
11,anger
12,anger
13,disgust
14,joy
15,anger
16,anger
17,fear
18,anger
19,anger
20,sadness
21,anger
22,anger
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
1,sadness
2,sadness
3,neutral
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
1,surprised
2,neutral
3,neutral
4,surprised
5,surprised
6,neutral
7,surprised
8,joy
9,joy
10,sadness
11,neutral
12,sadness
13,neutral
14,surprised
15,joy
16,neutral
17,neutral
18,neutral
19,neutral
20,neutral
21,neutral
"|1. - Phoebe - Oh, that is so unfortunate. 2.- Ross - . What? 3.- Phoebe - . Cute naked guy is really starting to put on weight. 4.- Monica - . Okay, I'll be back in just a minute. Oh, Phoebe I'm sorry that I left lipstick marks on the phone. 5.- Phoebe - . You didn't leave lipstick marks on the phone. 6.- Monica - . Oh, then it must've been you. Bye. 7.- Phoebe - . Bye-bye! That's why I moved out. 8.- Ross - . Hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore. 9.- Phoebe - . I think on some levels she already knows.|","[""sadness"", ""surprised"", ""sadness"", ""neutral"", ""surprised"", ""neutral"", ""joy"", ""neutral"", ""neutral""]"
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,sadness
9,joy
10,neutral
11,neutral
12,neutral
13,surprised
14,neutral
15,joy
"|1. - The Conductor - Last stop, Montreal. This stop is Montreal. 2.- Ross - . What? 3.- Woman On Train - . I made a bet with myself that you have beautiful eyes. Now that I see them, I win. 4.- Ross - . What? 5.- Woman On Train - . We're at my stop. But would you like to have coffee? 6.- Ross - . Are we really in Montreal?! 7.- Woman On Train - . Yes we are. So, coffee? 8.- Ross - . Coffee sounds great. Wait, so, so you live in Montreal? 9.- Woman On Train - . Oh, no. But it's just a two hour ferry ride to Nova Scotia.|","[neutral, surprised, joy, surprised, neutral, surprised, neutral, joy, neutral]"
"|1. - Monica - Okay, here's batch 22. 2.- Monica - . Oh, maybe these'll taste a little like your grandmother's. 3.- Monica - . This has a little bit of orange peel, but no nutmeg. 4.- Ross - . Let's give it a shot. 5.- Phoebe - . Oh, what was that for? Like a bake sale? 6.- Monica - . No, just a Friday night.|","[[""neutral"", ""joy"", ""neutral"", ""neutral"", ""surprised"", ""neutral""]]"
|1. - Phoebe - Would she? 2.- Joey - . Would she? You ate my candy bar!|,"[""neutral"", ""anger""]"
1,anger
2,sadness
3,sadness
4,neutral
5,sadness
6,sadness
7,anger
8,fear
9,anger
10,sadness
11,disgust
12,disgust
13,neutral
14,anger
15,neutral
16,disgust
1,neutral
2,neutral
3,neutral
4,surprised
5,neutral
6,fear
7,joy
8,fear
9,neutral
10,anger
11,neutral
12,anger
13,anger
14,anger
15,anger
16,neutral
17,surprised
1,neutral
2,disgust
3,sadness
4,disgust
5,anger
6,neutral
7,fear
8,joy
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,joy
16,joy
1,joy
2,surprised
3,neutral
4,joy
5,anger
6,neutral
7,neutral
8,joy
9,joy
10,sadness
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,sadness
"|1. - Joey - I'm so bored! Stupid rain, we... we can't do anything. 2.- Rachel - . Well, I've brought some books. We could read. 3.- Joey - . Hey, it hasn't come to that yet. 4.- Joey - . Hey hey hey! Don't mind if I do! 5.- Waiter - . I'm sorry sir, these are for the pharmaceutical convention 6.- Joey - . Hey Rach, do you feel like going to a convention? 7.- Rachel - . We can't. We're not pharmacists! 8.- Joey - . I know we're not, but Frank Medeio and... Eva Trorro... womba... 9.- Rachel - . Kate Miller? 10.- Joey - . Kate Miller it is. 11.- Rachel - . And... that's the most sex I'm gonna have this weekend. 12.- Joey - . In that case should I make sure it's on real good? 13.- Rachel - . Thank you.|","[""sadness"", ""neutral"", ""disgust"", ""joy"", ""neutral"", ""joy"", ""neutral"", ""neutral"", ""neutral"", ""neutral"", ""sadness"", ""joy"", ""neutral""]"
1,surprised
2,sadness
3,sadness
4,sadness
5,neutral
6,anger
7,joy
8,neutral
9,joy
10,joy
11,joy
12,joy
13,joy
14,joy
15,joy
16,joy
17,neutral
18,neutral
"|1. - Ross - No you didn't. You said you would, but you never did! 2.- Chandler - . Oh yeah!|","[""anger"", ""neutral""]"
1,joy
2,neutral
3,disgust
4,neutral
5,joy
6,disgust
7,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,surprised
6,neutral
7,fear
8,sadness
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,surprised
16,joy
17,joy
18,neutral
19,neutral
20,neutral
21,sadness
22,neutral
23,neutral
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
"|1. - Monica - What one? You wanted him to invite you to the party and he did it! 2.- Rachel - . Yeah, but he waited until the last minute! 3.- Rachel - . So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party. 4.- Rachel - . I said, ""No!"" 5.- Rachel - . Which puts 6.- Monica - . Great. So the ball is in his court? 7.- Rachel - . Ball? There is no ball.|","[""joy"", ""anger"", ""anger"", ""anger"", ""neutral"", ""neutral"", ""sadness""]"
1,neutral
2,disgust
3,surprised
4,sadness
5,anger
6,neutral
7,neutral
8,neutral
9,sadness
10,joy
11,neutral
12,joy
13,anger
14,sadness
15,joy
16,surprised
17,sadness
1,sadness
2,neutral
3,neutral
4,disgust
5,neutral
6,neutral
7,neutral
8,joy
9,neutral
10,neutral
11,surprised
12,neutral
13,neutral
1,disgust
2,neutral
3,neutral
4,anger
5,disgust
6,disgust
7,anger
8,surprise
9,neutral
10,anger
11,neutral
1,neutral
2,anger
3,neutral
4,anger
5,fear
6,surprised
7,joy
8,joy
9,sadness
10,surprised
11,sadness
12,neutral
13,sadness
14,neutral
15,sadness
"|1. - Chandler - That was amazing. 2.- Monica - . I know. 3.- Monica - . Hey, do you realize we may have just changed our lives forever? 4.- Monica - . We may have just started a family. 5.- Monica - . Nine months from now we can be here, having our own baby. 6.- Chandler - . And if not, we got to do it on a bucket.|","[""joy"", ""joy"", ""surprised"", ""joy"", ""joy"", ""joy""]"
1,anger
2,joy
3,joy
4,anger
5,anger
6,neutral
7,anger
8,neutral
9,anger
10,disgust
1,neutral
2,joy
3,neutral
4,neutral
5,surprised
6,surprised
7,surprised
8,fear
9,sadness
10,sadness
11,sadness
12,disgust
13,sadness
14,neutral
15,neutral
16,sadness
17,sadness
18,anger
1,anger
2,neutral
3,neutral
4,joy
5,neutral
6,neutral
7,surprised
"|1. - Ross - That's right, I love you! And-and I'm gonna play with you all the time. 2.- Phoebe - . How can you let him talk to your crotch like that? 3.- Rachel - . He's talking to the baby. 4.- Phoebe - . Ohh! 5.- Phoebe - . Okay! 6.- Phoebe - . Okay, cause when-when he said, ""I can't wait to hear your first words,"" I thought, ""There's a trick."" 7.- Rachel - . Okay. Well, I gotta go you guys. I'll see you later. 8.- Phoebe - . Okay.|","[[""joy"", 1], [""disgust"", 2], [""neutral"", 3], [""surprised"", 4], [""neutral"", 5], [""surprised"", 6], [""neutral"", 7], [""neutral"", 8]]"
1,surprised
2,surprised
3,surprised
4,joy
5,neutral
6,neutral
7,joy
8,joy
9,surprised
10,neutral
1,neutral
2,surprised
3,joy
4,neutral
5,surprised
6,neutral
7,anger
8,joy
"|1. - Ross - Yeah! 2.- Ross - . Anyway, I-I still think we should try to patch things up, y'know? 3.- Ross - . Like uh, maybe we could get him to get tickets to another Knicks game and invite him. 4.- Joey - . Oh wow that's a great idea! And 5.- Gunther - . Here you go. 6.- Joey - . Hey-hey-hey-ho-ho, I got this one. 7.- Joey - . Here you go.|","[""joy"", ""neutral"", ""neutral"", ""surprised"", ""neutral"", ""joy"", ""neutral""]"
"|1. - Joey - Y'know I gotta tell ya, sometimes I just--I don't get Chandler. 2.- Joey - . Y'know, me and him do stuff all the time without you and you don't get all upset. 3.- Ross - . All the time? 4.- Joey - . All the time!|","[""neutral"", ""neutral"", ""surprised"", ""neutral""]"
1,neutral
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,joy
8,neutral
9,neutral
10,joy
11,disgust
12,sadness
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
6,disgust
7,sadness
8,neutral
9,neutral
10,neutral
11,neutral
12,sadness
13,neutral
14,sadness
15,anger
16,neutral
17,neutral
18,neutral
19,sadness
"|1. - Ross - OK sweetie, I'll see you later. 2.- Julie - . See you later Rach.|","[""joy"", ""neutral""]"
"|1. - Rachel - Bye-bye Julie. 2.- Rachel - . Hey. 3.- Ross - . Hey. 4.- Rachel - . Hey, c'mon, cut it out. 5.- Ross - . Hey? 6.- Rachel - . What? 7.- Ross - . Can I ask you somethin'?|","[""neutral"", ""neutral"", ""neutral"", ""anger"", ""surprised"", ""neutral"", ""neutral""]"
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,surprised
10,disgust
11,anger
12,neutral
13,sadness
1,fear
2,surprised
3,neutral
4,sadness
5,disgust
6,joy
7,anger
8,neutral
9,neutral
10,joy
11,disgust
12,neutral
13,neutral
14,joy
15,neutral
1,surprised
2,neutral
3,sadness
4,joy
5,surprised
6,neutral
7,surprised
8,neutral
9,surprised
10,neutral
11,joy
1,surprised
2,disgust
3,neutral
4,anger
5,anger
6,neutral
7,neutral
1,neutral
2,neutral
3,neutral
4,sadness
5,anger
6,anger
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,neutral
1,neutral
2,sadness
3,surprised
4,neutral
5,anger
1,neutral
2,neutral
3,neutral
4,joy
5,surprised
6,joy
7,neutral
8,surprised
9,neutral
10,joy
11,joy
1,surprised
2,neutral
3,anger
4,fear
5,sadness
6,joy
7,disgust
8,anger
1,joy
2,neutral
3,neutral
4,neutral
5,surprised
6,joy
"|1. - Joey - Estelle, you gotta get me some work. I-I lost my health insurance. 2.- Estelle - . All right, first thing we gotta do, damage control. 3.- Joey - . Why? 4.- Estelle - . Well, I think uhh, someone out there may have been bad mouthing you all over town. 5.- Joey - . Bastard!|","[""sadness"", ""neutral"", ""surprised"", ""neutral"", ""anger""]"
1,surprised
2,sadness
3,neutral
4,surprised
5,joy
6,neutral
7,neutral
8,neutral
9,joy
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,joy
17,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,sadness
9,neutral
"|1. - Rachel - Its still there! 2.- Chandler - . Mrs. Braverman must be out. 3.- Rachel - . She could be out of town. Maybe she'll be gone for months. 4.- Chandler - . By then, the cheesecake may have gone bad. We don't want her to come back to bad cheesecake. 5.- Rachel - . No that could kill her. 6.- Chandler - . Well, we don't want that. 7.- Rachel - . No, so we're protecting her. 8.- Chandler - . But we should take it. 9.- Rachel - . But we should move quick. 10.- Chandler - . Why? 11.- Rachel - . Because I think I just heard her moving around in there. 12.- Chandler - . Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!|","[surprised, neutral, neutral, neutral, neutral, neutral, neutral, neutral, neutral, neutral, fear, fear]"
1,neutral
2,neutral
3,neutral
4,neutral
5,surprised
6,neutral
7,sadness
8,sadness
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
14,joy
15,joy
16,joy
17,neutral
18,neutral
19,joy
20,disgust
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,surprised
9,sadness
10,sadness
11,sadness
12,joy
13,fear
14,neutral
15,neutral
1,neutral
2,neutral
3,neutral
4,joy
5,neutral
6,sadness
7,neutral
8,neutral
9,anger
10,anger
11,sadness
12,neutral
13,neutral
14,neutral
15,anger
16,sadness
1,surprised
2,neutral
3,neutral
4,disgust
1,neutral
2,neutral
3,neutral
4,disgust
5,neutral
6,neutral
7,neutral
1,joy
2,disgust
1,surprised
2,neutral
3,surprised
4,anger
5,anger
6,anger
7,sadness
8,anger
9,anger
10,anger
11,anger
12,anger
13,anger
14,anger
15,anger
16,anger
17,anger
18,neutral
19,anger
20,anger
21,fear
1,joy
2,neutral
3,surprised
4,anger
5,neutral
6,sadness
7,neutral
8,fear
9,joy
10,sadness
|1. - Joey - Ma! What're you doing here? 2.- Mrs. Tribbiani - . I came to give you this and this. 3.- Joey - . Oww! Big ring!|,"[""surprised"", ""neutral"", ""joy""]"
1,joy
2,neutral
3,neutral
4,surprised
5,neutral
"|1. - Monica - Would you look at this dump? He hated us. This is his final revenge! 2.- Rachel - . Have you ever seen so much crap? 3.- Chandler - . Actually, I think this apartment sullies the good name of crap 4.- Joey - . Check this out. Can I have this?|","[""anger"", ""disgust"", ""disgust"", ""surprised""]"
"|1. - Rachel - What? 2.- Monica - . I'm at work, ordinary day, you know, chop chop chop, sauti, sauti, sauti. 3.- Monica - . All of a sudden, Leon, the manager, calls me into his office. 4.- Monica - . It turns out they fired the head lunch chef, and guess who got the job. 5.- Joey - . If it's not you, this is a horrible story. 6.- Monica - . Fortunately, it is me. 7.- Monica - . And, they made me head of purchasing, thank you very much. 8.- Monica - . Anyway, I just ran into Ross and Chandler downstairs, and they think we should go out and celebrate. 9.- Monica - . Y'know, someplace nice. 10.- Joey - . Yeah, someplace nice. 11.- Rachel - . Yeah! 12.- Joey - . How much do you think I can get for my kidney?|","[""neutral"", ""neutral"", ""neutral"", ""joy"", ""neutral"", ""joy"", ""joy"", ""joy"", ""joy"", ""joy"", ""joy"", ""surprised""]"
"|1. - Chandler - So, what do you think? 2.- Ross - . I think It's the most beautiful table I've ever seen. 3.- Chandler - . I know! 4.- Monica - . So how does this work, you going to balance the plates on these little guys' heads? 5.- Joey - . Who cares, we'll eat at the sink! Come on, let's play! 6.- Monica - . Heads up Ross! Score! You suck!|","[[""neutral"", ""joy"", ""joy"", ""surprised"", ""joy"", ""joy""]]"
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,joy
8,neutral
1,neutral
2,joy
3,neutral
1,neutral
2,joy
3,neutral
4,joy
5,neutral
6,neutral
7,fear
8,neutral
9,neutral
10,neutral
11,joy
12,anger
13,neutral
14,anger
15,anger
16,anger
17,sadness
18,neutral
19,neutral
20,neutral
21,neutral
22,neutral
"|1. - Rachel - No! No! Phoebe, come on! I don't want to switch! Please come on! I can throw wet paper towels here! 2.- Phoebe - . No but at Monica's you can eat cookies over the sink! 3.- Rachel - . I know. I'm sorry. 4.- Phoebe - . All right fine! This looks like so much fun. 5.- Joey - . Yeah. 6.- Phoebe - . God, what a mess.|","[""fear"", ""joy"", ""sadness"", ""joy"", ""neutral"", ""disgust""]"
1,neutral
2,sadness
3,neutral
4,neutral
5,neutral
6,sadness
7,joy
8,sadness
9,sadness
10,neutral
11,sadness
12,sadness
13,sadness
14,disgust
15,neutral
16,neutral
1,neutral
2,surprised
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,surprised
10,neutral
1,sadness
2,sadness
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,surprised
10,neutral
11,neutral
12,neutral
13,surprised
14,anger
15,neutral
16,neutral
17,joy
18,joy
19,neutral
1,neutral
2,surprised
3,neutral
4,disgust
5,anger
6,neutral
7,joy
8,joy
9,joy
10,fear
11,sadness
12,anger
1,joy
2,neutral
3,anger
4,neutral
5,neutral
6,neutral
7,surprised
8,neutral
9,neutral
10,neutral
11,disgust
12,anger
13,neutral
1,neutral
2,joy
3,neutral
4,disgust
5,neutral
6,anger
7,anger
8,sadness
9,neutral
10,anger
11,anger
12,surprised
"|1. - Ross - Hey, there's uh, some people outside, askin' about candy. 2.- Monica - . Well, they're just gonna have to wait aren't they? I've only got two hands!! 3.- Ross - . Need some help? 4.- Monica - . No! You don't know the system! There'll be nobody messing with the system!|","[[""neutral"", ""anger"", ""neutral"", ""anger""]]"
|1. - Policeman - Your license please. 2.- Ross - . You don't-you don't want to hear about my dream Officer...Pretty? 3.- Policeman - . It's Petty. I'll be right back with your ticket. 4.- Rachel - . You have a son! 5.- Ross - . I know. I know.|,"[""neutral"", ""surprised"", ""neutral"", ""surprised"", ""neutral""]"
1,neutral
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,surprised
9,neutral
10,neutral
