Text,DS_emotion
24,**Statement Opinion**
25,**Acknowledge**
26,"We're gonna hang out, right? **Question**"
27,"What are you, wait, what are you doing? **Question**"
28,**Statement Non Opinion**
29,"Are you staying, are you going to live on campus? **Question**"
30,**Statement Non Opinion**
31,**Statement Opinion**
32,Totally- Well where are you going to live? **Question**
33,**Statement Opinion**
34,**Statement Non Opinion**
35,**Backchannel**
36,Good tradeoff **Statement Opinion**
37,But uh- **Statement Opinion**
38,**Statement Opinion**
39,**Statement Opinion**
40,**Backchannel**
41,"They don't know, right? **Question**"
42,"I think it's really also if you- if you consider yourself like, us and them, kind of thing- If you think you're part of your community then --you going to like it more **Statement Opinion**"
43,**Backchannel**
44,**Statement Opinion**
45,**Agreement**
46,**Statement Opinion**
47,**Backchannel**
48,"So when do you know, like, where you're gonna live? and- **Question**"
49,**Statement Non Opinion**
50,**Backchannel**
51,Do you have any suggestions? **Question**
52,Um- **Backchannel**
53,**Statement Non Opinion**
54,**Statement Non Opinion**
55,"yeah, yeah? **Backchannel**"
56,Um- How many people do you want to live with? **Question**
57,"So, like four of us total, right? **Statement Non Opinion**"
58,All dudes? **Question**
59,**Statement Opinion**
60,**Statement Non Opinion**
61,yeah? **Backchannel**
62,**Backchannel**
63,**Statement Opinion**
64,**Statement Non Opinion**
65,Really? **Question**
66,Really? **Question**
67,**Answer**
68,**Statement Opinion**
69,**Acknowledge**
70,**Acknowledge**
71,"But, uh-- **Backchannel**"
72,How are you going to pay for school? Did- did you--? **Question**
73,**Statement Non Opinion**
74,**Statement Opinion**
75,**Statement Opinion**
76,**Statement Opinion**
77,**Backchannel**
78,And uh- **Statement Opinion**
79,**Agreement**
80,**Statement Opinion**
81,**Statement Non Opinion**
82,**Statement Opinion**
83,**Statement Opinion**
84,"Wow, are you so excited? **Question**"
85,**Acknowledge**
86,How could you not be excited about a dream come true? **Statement Opinion**
87,**Statement Opinion**
88,**Agreement**
89,"You know what I mean? It's the kind of busy you've got to love, right? **Statement Opinion**"
90,**Statement Opinion**
91,**Agreement**
92,**Statement Opinion**
93,**Statement Opinion**
94,**Statement Opinion**
95,**Statement Opinion**
96,**Agreement**
97,**Acknowledge**
98,cool **Acknowledge**
1,Joey - Greeting
2,Fey - Statement Non Opinion
3,Joey - Question
4,Fey - Answer
5,Joey - Acknowledge
6,Fey - Backchannel
7,Joey - Backchannel
8,Fey - Statement Non Opinion
9,Joey - Backchannel
10,Fey - Statement Non Opinion
11,Joey - Question
12,Fey - Answer
13,Joey - Backchannel
14,Fey - Answer
15,Joey - Backchannel
16,Joey - Question
17,Fey - Backchannel
18,Joey - Question
19,Fey - Answer
20,Fey - Statement Non Opinion
21,Joey - Statement Non Opinion
22,Fey - Question
23,Joey - Statement Non Opinion
24,Fey - Question
25,Joey - Command
26,Fey - Backchannel
27,Joey - Command
28,Fey - Backchannel
29,Joey - Statement Non Opinion
30,Fey - Answer
31,Joey - Command
32,Fey - Backchannel
33,Joey - Command
34,Fey - Backchannel
35,Joey - Question
36,Fey - Answer
37,Joey - Command
38,Fey - Backchannel
39,Joey - Question
40,Fey - Answer
41,Joey - Statement Non Opinion
42,Fey - Backchannel
43,Fey - Question
44,Joey - Statement Non Opinion
45,Fey - Statement Opinion
46,Joey - Statement Opinion
47,Fey - Statement Opinion
48,Joey - Agreement
49,Fey - Statement Opinion
50,Joey - Agreement
51,Fey - Acknowledge
52,Joey - Statement Non Opinion
53,Fey - Statement Opinion
54,Joey - Statement Opinion
55,Fey - Statement Opinion
56,Joey - Question
57,Fey - Statement Opinion
58,Joey - Greeting
59,Fey - Acknowledge
60,Joey - Greeting
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Question
12,Statement Non Opinion
13,Statement Opinion
14,Agreement
15,Question
16,Statement Opinion
17,Question
18,Statement Opinion
19,Question
20,Statement Opinion
21,Question
22,Statement Opinion
23,Question
24,Statement Opinion
25,Statement Opinion
26,Question
27,Statement Opinion
28,Statement Opinion
29,Command
30,Statement Opinion
31,Statement Non Opinion
32,Question
33,Statement Non Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Question
40,Statement Opinion
41,Statement Opinion
42,Statement Non Opinion
43,Statement Opinion
44,Statement Opinion
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Statement Opinion
49,Statement Opinion
50,Statement Opinion
51,Question
52,Statement Non Opinion
53,Question
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Opinion
62,Acknowledge
63,Command
64,Statement Opinion
65,Statement Opinion
66,Question
67,Statement Opinion
68,Question
69,Statement Opinion
70,Question
71,Statement Opinion
72,Command
73,Statement Opinion
74,Statement Opinion
75,Statement Opinion
76,Command
77,Statement Opinion
78,Question
79,Statement Opinion
80,Statement Opinion
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Opinion
12,Agreement
13,Question
14,Statement Opinion
15,Question
16,Statement Opinion
17,Question
18,Statement Opinion
19,Question
20,Question
21,Statement Opinion
22,Statement Opinion
23,Statement Opinion
24,Command
25,Statement Opinion
26,Command
27,Question
28,Question
29,Statement Non Opinion
30,Statement Opinion
31,Statement Non Opinion
32,Statement Opinion
33,Statement Opinion
34,Question
35,Question
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Statement Opinion
46,Question
47,Statement Non Opinion
48,Question
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Question
53,Statement Opinion
54,Statement Opinion
55,Statement Opinion
56,Statement Non Opinion
57,Statement Opinion
58,Statement Opinion
59,Question
60,Acknowledge
61,Command
62,Statement Opinion
63,Statement Opinion
64,Question
65,Statement Opinion
66,Question
67,Statement Opinion
68,Question
69,Statement Opinion
70,Question
71,Statement Opinion
72,Statement Opinion
73,Statement Opinion
74,Statement Opinion
75,Statement Opinion
76,Statement Opinion
77,Command
78,Statement Opinion
79,Statement Opinion
80,Statement Opinion
81,Statement Opinion
1,Question
2,Question
3,Statement Opinion
4,Statement Opinion
5,Statement Opinion
6,Question
7,Statement Opinion
8,Question
9,Statement Opinion
10,Question
11,Question
12,Command
13,Statement Opinion
14,Disagreement
15,Statement Opinion
16,Question
17,Statement Opinion
18,Question
19,Statement Opinion
20,Question
21,Command
22,Question
23,Statement Opinion
24,Statement Opinion
25,Command
26,Command
27,Command
28,Statement Non Opinion
29,Acknowledge
30,Command
31,Question
32,Command
33,Question
34,Statement Non Opinion
35,Question
1,Statement Opinion
2,Agreement
3,Statement Opinion
4,Question
5,Answer
6,Question
7,Statement Non Opinion
8,Backchannel
9,Statement Non Opinion
10,Question
11,Statement Opinion
12,Statement Non Opinion
13,Statement Opinion
14,Question
15,Statement Opinion
16,Question
17,Answer
18,Statement Opinion
19,Statement Opinion
20,Question
21,Statement Opinion
22,Question
23,Statement Non Opinion
24,Question
25,Statement Non Opinion
26,Question
27,Statement Non Opinion
28,Question
29,Statement Opinion
30,Command
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Disagreement
35,Statement Non Opinion
36,Command
37,Command
38,Question
39,Answer
40,Command
41,Statement Opinion
42,Agreement
43,Command
44,Statement Non Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Question
48,Acknowledge
49,Statement Non Opinion
50,Question
51,Answer
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Opinion
55,Statement Opinion
56,Question
57,Statement Opinion
58,Statement Non Opinion
59,Statement Opinion
60,Statement Non Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Opinion
64,Statement Non Opinion
65,Question
66,Statement Opinion
67,Statement Opinion
68,Statement Opinion
69,Acknowledge
70,Question
71,Statement Opinion
1,Question
2,Answer
3,Statement Non Opinion
4,Statement Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Backchannel
9,Statement Opinion
10,Agreement
11,Question
12,Answer
13,Question
14,Statement Opinion
15,Statement Opinion
16,Statement Non Opinion
17,Question
18,Command
19,Disagreement
20,Statement Opinion
21,Acknowledge
22,Statement Opinion
23,Agreement
24,Command
25,Disagreement
26,Statement Opinion
27,Question
28,Statement Non Opinion
29,Backchannel
30,Statement Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Statement Opinion
37,Question
38,Disagreement
39,Backchannel
40,Statement Opinion
41,Statement Non Opinion
42,Question
43,Answer
44,Statement Opinion
45,Statement Opinion
46,Statement Opinion
47,Statement Non Opinion
48,Statement Opinion
49,Statement Non Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Non Opinion
55,Question
1,Question
2,Question
3,Statement Non-Opinion
4,Statement Opinion
5,Disagreement
6,Statement Opinion
7,Statement Non-Opinion
8,Statement Opinion
9,Question
10,Apology
11,Question
12,Statement Opinion
13,Question
14,Statement Opinion
15,Statement Non-Opinion
16,Command
17,Question
18,Question
19,Statement Non-Opinion
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Non-Opinion
24,Statement Opinion
25,Acknowledge
26,Statement Opinion
27,Statement Non-Opinion
28,Statement Non-Opinion
29,Statement Non-Opinion
30,Statement Opinion
31,Statement Non-Opinion
32,Statement Non-Opinion
33,Statement Non-Opinion
34,Statement Opinion
35,Acknowledge
36,Answer
37,Question
38,Answer
39,Question
40,Answer
41,Question
42,Answer
43,Question
44,Answer
45,Answer
46,Question
47,Answer
48,Question
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Non-Opinion
53,Question
54,Statement Non-Opinion
55,Statement Opinion
56,Acknowledge
57,Statement Opinion
58,Acknowledge
59,Statement Opinion
60,Acknowledge
61,Acknowledge
62,Statement Opinion
63,Question
64,Statement Non-Opinion
65,Statement Opinion
66,Statement Opinion
67,Question
68,Statement Opinion
69,Statement Opinion
70,Statement Opinion
71,Statement Opinion
72,Statement Opinion
73,Statement Non-Opinion
74,Statement Non-Opinion
75,Statement Non-Opinion
76,Statement Non-Opinion
77,Question
78,Statement Opinion
79,Command
80,Statement Non-Opinion
81,Statement Non-Opinion
1,- **Statement Opinion**
2,Do you think it's them? - **Question**
3,- **Statement Opinion**
4,- **Statement Non Opinion**
5,Must be them then? - **Question**
6,What do we do? - **Question**
7,"We're all right, aren't we, darling, whatever happens? - **Question**"
8,- **Statement Opinion**
9,- **Statement Opinion**
10,- **Statement Opinion**
11,- **Greeting / Statement Non Opinion**
12,- **Statement Opinion**
13,- **Question**
14,- **Command**
15,With the worst- with the most perfect poise? - **Question**
16,- **Statement Opinion**
17,"Uhh, It's amazing how once you feel-- - **Statement Opinion**"
18,"things that ought to matter most dreadfully don't matter at all when one's happy, do they? - **Question**"
19,- **Statement Opinion**
20,- **Disagreement**
21,- **Statement Opinion**
22,- **Statement Opinion**
23,- **Acknowledge**
24,"Dear God, what does it all mean? - **Question**"
25,- **Command / Statement Opinion**
26,- **Disagreement**
27,Who's they? - **Question**
28,- **Command**
29,- **Statement Opinion**
30,- **Statement Opinion**
31,- **Agreement**
32,"Oh, how long will it last, this ludicrous, overbearing love of ours? - **Question**"
33,[garbage] who knows? - **Question**
34,"Well, will we always bicker and fight? - **Question**"
35,- **Disagreement / Statement Opinion**
36,Shall we like that? - **Question**
37,- **Statement Opinion**
38,"What if one of us dies, does the other one laugh then? - **Question**"
39,- **Agreement**
40,"That's rather serious, isn't it? - **Question**"
41,- **Disagreement / Statement Opinion**
42,- **Statement Opinion**
43,- **Statement Opinion**
44,- **Command**
45,- **Disagreement**
46,- **Statement Opinion**
47,- **Statement Opinion**
48,Do you remember that awful scene we had in Venice? - **Question**
49,Which particular one? - **Question**
50,- **Statement Non Opinion**
51,- **Statement Opinion**
52,- **Statement Opinion**
53,- **Statement Opinion**
54,How long did that roue last? - **Question**
55,- **Statement Non Opinion**
